,Iterations,Fitness,Time,State,runner_name,current_restart,Restarts
659,2048,4.0,2.4765569959999993,[ 7 12  0  8 13  4  3  9  0  5 11  1  6  2],RHC,0,45
660,2,16.0,2.510671118999994,[ 3  3 13 11  8  4  6 10  2  2  7  7  1  1],RHC,1,45
661,4,16.0,2.514353120999999,[ 3  3 13 11  8  4  6 10  2  2  7  7  1  1],RHC,1,45
662,8,16.0,2.520204747000008,[ 3  3 13 11  8  4  6 10  2  2  7  7  1  1],RHC,1,45
663,16,16.0,2.5310353210000187,[ 3  3 13 11  8  4  6 10  2  2  7  7  1  1],RHC,1,45
664,32,16.0,2.5514387549999924,[ 3  3 13 11  8  4  6 10  2  2  7  7  1  1],RHC,1,45
665,64,12.0,2.5919682910000006,[ 3  3 13 11  8  4  6 12  2  2  5  7  1  1],RHC,1,45
666,128,4.0,2.6678307850000067,[ 3  3  0 11  8  4  6 12  9  2  5  7  1 10],RHC,1,45
667,256,4.0,2.826203152000005,[ 3  3  0 11  8  4  6 12  9  2  5  7  1 10],RHC,1,45
668,512,4.0,3.142489748999992,[ 3  3  0 11  8  4  6 12  9  2  5  7  1 10],RHC,1,45
669,1024,4.0,3.7562633000000005,[ 3  3  0 11  8  4  6 12  9  2  5  7  1 10],RHC,1,45
670,2048,4.0,5.006674124,[ 3  3  0 11  8  4  6 12  9  2  5  7  1 10],RHC,1,45
671,2,28.0,5.041199298000009,[ 0  9  4 13  1  1 11  7  4  5  1  2 12  7],RHC,2,45
672,4,22.0,5.046805513999999,[ 0  9 13 13  1  1 11  7  4  5  1  2 10  7],RHC,2,45
673,8,18.0,5.054177556000013,[ 0  9 13 13  1  1 11  7  4  5  3  2 10  7],RHC,2,45
674,16,14.0,5.067422966000009,[ 0  9 13 13  1  0 11  6  4  5  3  2 10  7],RHC,2,45
675,32,10.0,5.090265677000019,[ 0  9 13 13  1  6 11  6  4  5  8  2 10  7],RHC,2,45
676,64,10.0,5.136329990999997,[ 0  9 13 13  1  6 11  6  4  5  8  2 10  7],RHC,2,45
677,128,8.0,5.2193453980000015,[ 0  9 13 13  1  6 11  0  4  5  8  2 10  7],RHC,2,45
678,256,8.0,5.382702131000002,[ 0  9 13 13  1  6 11  0  4  5  8  2 10  7],RHC,2,45
679,512,4.0,5.717253446000001,[ 0  9 13  5  1  6 11  0  4 12  8  2 10  7],RHC,2,45
680,1024,4.0,6.369493663000014,[ 0  9 13  5  1  6 11  0  4 12  8  2 10  7],RHC,2,45
681,2048,4.0,7.679962713000009,[ 0  9 13  5  1  6 11  0  4 12  8  2 10  7],RHC,2,45
682,2,30.0,7.714204674000001,[10 10  8  6 10  0  2  9 10  2  6 11  3 11],RHC,3,45
683,4,20.0,7.71995590100002,[12 13  8  6 10  0  2  9 10  2  6 11  3 11],RHC,3,45
684,8,20.0,7.726377662999994,[12 13  8  6 10  0  2  9 10  2  6 11  3 11],RHC,3,45
685,16,20.0,7.738140060999996,[12 13  8  6 10  0  2  9 10  2  6 11  3 11],RHC,3,45
686,32,16.0,7.762217261000018,[12  9  1  6 10  0  2  9 10  2  6 11  3 11],RHC,3,45
687,64,10.0,7.810537635999992,[12  9  1  4 10  0  2 13 10  2  6 11  3 11],RHC,3,45
688,128,6.0,7.895013363999993,[12  9  1  4 13  0  0 13 10  2  6 11  3 11],RHC,3,45
689,256,4.0,8.06909446200001,[12  9  1  4 13  0  0 13 10  2  6  8  3 11],RHC,3,45
690,512,2.0,8.411434084999996,[12  9  1  4 13  0  0  7 10  2  6  8  3 11],RHC,3,45
691,1024,2.0,9.084178839999993,[12  9  1  4 13  0  0  7 10  2  6  8  3 11],RHC,3,45
692,2048,2.0,10.496519919000008,[12  9  1  4 13  0  0  7 10  2  6  8  3 11],RHC,3,45
693,2,24.0,10.530913808999998,[11  9  0  1 11  7  7  6 10  8  5 11  9  5],RHC,4,45
694,4,24.0,10.534649889000008,[11  9  0  1 11  7  7  6 10  8  5 11  9  5],RHC,4,45
695,8,20.0,10.542546548000018,[11  9  0  1  8  7  7  6  1  8  5 11  9  5],RHC,4,45
696,16,18.0,10.55434536300001,[11  9  0  1 13  7  7  6  1  8  5 11  9  5],RHC,4,45
697,32,16.0,10.575534452,[11  9  0  3 13  7  7  6  1  8  5 11  9  5],RHC,4,45
698,64,16.0,10.613139011000015,[11  9  0  3 13  7  7  6  1  8  5 11  9  5],RHC,4,45
699,128,6.0,10.692326656999995,[ 8  2  0  3 13  7  1  6  1 12  4 11  9  5],RHC,4,45
700,256,6.0,10.843806614000016,[ 8  2  0  3 13  7  1  6  1 12  4 11  9  5],RHC,4,45
701,512,4.0,11.152970186999994,[ 8  2  0  3 13  7 10  6  1 12  4 11  9  5],RHC,4,45
702,1024,4.0,11.775866870000016,[ 8  2  0  3 13  7 10  6  1 12  4 11  9  5],RHC,4,45
703,2048,4.0,13.052966663999996,[ 8  2  0  3 13  7 10  6  1 12  4 11  9  5],RHC,4,45
704,2,40.0,13.090421726000017,[ 2  0 12  6  7  5  5 10  5 12  5  8 11  0],RHC,5,45
705,4,36.0,13.094785665000018,[ 2  0 12  6  7  5  5 10  5 12  6  8 11  0],RHC,5,45
706,8,30.0,13.101825754999993,[ 2  0 12  6  2  5  5 10  5 12  6  8 11  0],RHC,5,45
707,16,20.0,13.114990034000016,[ 2  0 12  6  2  5  5 10  4 12 11  8  7  0],RHC,5,45
708,32,14.0,13.135976217000007,[ 2  0 12  6  2  5  5 10  4  3 11  8  7  0],RHC,5,45
709,64,14.0,13.174485258999994,[ 2  0 12  6  2  5  5 10  4  3 11  8  7  0],RHC,5,45
710,128,12.0,13.258553808000016,[ 2  0 12  6  2  5  5 13  4  3 11  8  7  0],RHC,5,45
711,256,8.0,13.422454579000004,[ 2  0 12  6  2  5 10 13  4  3 11  8  7  0],RHC,5,45
712,512,8.0,13.743044093000009,[ 2  0 12  6  2  5 10 13  4  3 11  8  7  0],RHC,5,45
713,1024,8.0,14.379595733000002,[ 2  0 12  6  2  5 10 13  4  3 11  8  7  0],RHC,5,45
714,2048,8.0,15.717107986000002,[ 2  0 12  6  2  5 10 13  4  3 11  8  7  0],RHC,5,45
715,2,34.0,15.752344939000011,[ 5  7  3  4  4  5  6  3 12 12  9  3  4  8],RHC,6,45
716,4,28.0,15.757783581000012,[ 5  7  3  4  4  5 13  3 12 12  9 13  4  8],RHC,6,45
717,8,22.0,15.765559017000015,[ 5 10  3  4  4  5 13  3 12 12  9 13  2  8],RHC,6,45
718,16,20.0,15.777312636999994,[ 5 10  3  4  4  5 13  0 12 12  9 13  2  8],RHC,6,45
719,32,14.0,15.799774860000014,[ 5 10 10  4  4  5 13  0 12  6  9 13  2  8],RHC,6,45
720,64,8.0,15.843123337000009,[ 3 10 10  1  4  1 13  0 12  6  9 13  2  8],RHC,6,45
721,128,4.0,15.935886428000003,[ 3 10 10  1  4  1 11  0 12  6  9  5  2  8],RHC,6,45
722,256,4.0,16.103563553000015,[ 3 10 10  1  4  1 11  0 12  6  9  5  2  8],RHC,6,45
723,512,4.0,16.435422356000004,[ 3 10 10  1  4  1 11  0 12  6  9  5  2  8],RHC,6,45
724,1024,4.0,17.129729481,[ 3 10 10  1  4  1 11  0 12  6  9  5  2  8],RHC,6,45
725,2048,4.0,18.524182450000012,[ 3 10 10  1  4  1 11  0 12  6  9  5  2  8],RHC,6,45
726,2,42.0,18.557740228,[11  1 11 10  4 10  7 13 11  6 10  3 11 11],RHC,7,45
727,4,42.0,18.56164046500001,[11  1 11 10  4 10  7 13 11  6 10  3 11 11],RHC,7,45
728,8,26.0,18.572999202999995,[11  8  3 13  4 10  7 13 11  6  3  3 11 11],RHC,7,45
729,16,18.0,18.58781741300001,[ 7  8  0 13  4  1  7 13 11  6  3  3 11 11],RHC,7,45
730,32,14.0,18.613454402000002,[ 7  9  0 13  4  1  7 13 11  6  3  3 11  1],RHC,7,45
731,64,6.0,18.660558944,[ 5  9  0 13  4  1  7  2 11  6 12  3 11  1],RHC,7,45
732,128,4.0,18.748872347000002,[ 5  9  0 13  4  1  7  2 11  6 12  3 11  7],RHC,7,45
733,256,4.0,18.93262773500001,[ 5  9  0 13  4  1  7  2 11  6 12  3 11  7],RHC,7,45
734,512,4.0,19.303287987999994,[ 5  9  0 13  4  1  7  2 11  6 12  3 11  7],RHC,7,45
735,1024,4.0,20.02629238900002,[ 5  9  0 13  4  1  7  2 11  6 12  3 11  7],RHC,7,45
736,2048,4.0,21.497581897000003,[ 5  9  0 13  4  1  7  2 11  6 12  3 11  7],RHC,7,45
737,2,26.0,21.532714837000015,[ 8 10  2  0  0  5 10 13  2 13  3  4  2  9],RHC,8,45
738,4,26.0,21.536935674000006,[ 8 10  2  0  0  5 10 13  2 13  3  4  2  9],RHC,8,45
739,8,18.0,21.54673745400001,[ 8 12  2  0  0  5 10 13  2  3 11  4  2  9],RHC,8,45
740,16,10.0,21.56157349100002,[ 8 12  7  0 11  5 10 13  2  3 11  4  2  9],RHC,8,45
741,32,8.0,21.58501892800001,[ 8 12  7  0 11  5 10 13  9  3 11  4  2  9],RHC,8,45
742,64,4.0,21.630647428000003,[ 8 12  7  0 11  5 10 13  9  3  1  4  2  9],RHC,8,45
743,128,4.0,21.726310213999994,[ 8 12  7  0 11  5 10 13  9  3  1  4  2  9],RHC,8,45
744,256,4.0,21.913348220000017,[ 8 12  7  0 11  5 10 13  9  3  1  4  2  9],RHC,8,45
745,512,4.0,22.294972717999997,[ 8 12  7  0 11  5 10 13  9  3  1  4  2  9],RHC,8,45
746,1024,4.0,23.047462531000008,[ 8 12  7  0 11  5 10 13  9  3  1  4  2  9],RHC,8,45
747,2048,4.0,24.560984055999995,[ 8 12  7  0 11  5 10 13  9  3  1  4  2  9],RHC,8,45
748,2,24.0,24.595660068,[ 0  5  6  4  7 11 13  2 12  3  7  3  4  7],RHC,9,45
749,4,24.0,24.600091020000008,[ 0  5  6  4  7 11 13  2 12  3  7  3  4  7],RHC,9,45
750,8,22.0,24.608466926999995,[ 0  5 11  4  7 11 13  2 12  3  7  3  4  7],RHC,9,45
751,16,14.0,24.624772830000012,[ 0  5 11  1  7  6 13  2 12  3  7  3  4 13],RHC,9,45
752,32,8.0,24.65192931300001,[ 0  5 11  1  7  6 13  2 12  3  7 13  4  9],RHC,9,45
753,64,8.0,24.702687485000013,[ 0  5 11  1  7  6 13  2 12  3  7 13  4  9],RHC,9,45
754,128,8.0,24.80919866900001,[ 0  5 11  1  7  6 13  2 12  3  7 13  4  9],RHC,9,45
755,256,8.0,25.006525635999992,[ 0  5 11  1  7  6 13  2 12  3  7 13  4  9],RHC,9,45
756,512,4.0,25.41470209100001,[ 0  5 11  1  6  6 13  2 12  3  7 10  4  9],RHC,9,45
757,1024,4.0,26.214721343999997,[ 0  5 11  1  6  6 13  2 12  3  7 10  4  9],RHC,9,45
758,2048,4.0,27.795813221999992,[ 0  5 11  1  6  6 13  2 12  3  7 10  4  9],RHC,9,45
759,2,24.0,27.83122299500002,[ 8 11 13 10 12  5  5  8  6  4  7  6  3  3],RHC,10,45
760,4,22.0,27.836559932,[ 8 11  0 10 12  5  5  8  6  4  7  6  3  3],RHC,10,45
761,8,22.0,27.844011014000017,[ 8 11  0 10 12  5  5  8  6  4  7  6  3  3],RHC,10,45
762,16,18.0,27.858879879,[ 8 11  0 10  9  5  5  8 12  4  7  6  3  3],RHC,10,45
763,32,12.0,27.888415678,[ 8 11  0  2 10  5  5  8 12  4  7  6 13  3],RHC,10,45
764,64,6.0,27.943217747000006,[ 8 11  0  2 10  5  9  9 12  4  7  7 13  3],RHC,10,45
765,128,4.0,28.04792900000001,[ 8 11  0  2 10  5  9  1 12  4  7  7 13  3],RHC,10,45
766,256,4.0,28.251645127000018,[ 8 11  0  2 10  5  9  1 12  4  7  7 13  3],RHC,10,45
767,512,4.0,28.655176114,[ 8 11  0  2 10  5  9  1 12  4  7  7 13  3],RHC,10,45
768,1024,4.0,29.48329953800001,[ 8 11  0  2 10  5  9  1 12  4  7  7 13  3],RHC,10,45
769,2048,4.0,31.150895528999996,[ 8 11  0  2 10  5  9  1 12  4  7  7 13  3],RHC,10,45
770,2,30.0,31.187364375000016,[ 8 10  1  0  3  0  3  9  4  6 12  8  3  5],RHC,11,45
771,4,30.0,31.191704318999996,[ 8 10  1  0  3  0  3  9  4  6 12  8  3  5],RHC,11,45
772,8,30.0,31.198980089000003,[ 8 10  1  0  3  0  3  9  4  6 12  8  3  5],RHC,11,45
773,16,26.0,31.213390446000005,[ 8 10  1  0  3  0  3  9  4  4 12  8  3  5],RHC,11,45
774,32,20.0,31.241161602000005,[ 8 10  1  0  3  0  9  9  4  2 12  8  3  5],RHC,11,45
775,64,8.0,31.29868864300002,[ 8 10  1  6  3  0 11 13  4  2 12  8  3  5],RHC,11,45
776,128,6.0,31.410350609000005,[ 8 10  1  6  9  0 11 13  4  2 12  8  3  5],RHC,11,45
777,256,4.0,31.616693534999996,[ 7 10  1  6  9  0 11 13  4  2 12  8  3  5],RHC,11,45
778,512,4.0,32.04176922900001,[ 7 10  1  6  9  0 11 13  4  2 12  8  3  5],RHC,11,45
779,1024,4.0,32.888355821000005,[ 7 10  1  6  9  0 11 13  4  2 12  8  3  5],RHC,11,45
780,2048,4.0,34.59830201700001,[ 7 10  1  6  9  0 11 13  4  2 12  8  3  5],RHC,11,45
781,2,24.0,34.637271115999994,[ 9  6  7  5  3 13  6  3 13 12 10  5  7  0],RHC,12,45
782,4,24.0,34.641974008000005,[ 9  6  7  5  3 13  6  3 13 12 10  5  7  0],RHC,12,45
783,8,24.0,34.650136962999994,[ 9  6  7  5  3 13  6  3 13 12 10  5  7  0],RHC,12,45
784,16,18.0,34.66693133000001,[ 9  6  3  5  3 13  6  8 13 12 10  5  7  0],RHC,12,45
785,32,10.0,34.70008980900002,[ 9  5  8  5  3 13  6  4 13 12 10  4  7  0],RHC,12,45
786,64,10.0,34.75435567600002,[ 9  5  8  5  3 13  6  4 13 12 10  4  7  0],RHC,12,45
787,128,4.0,34.86886568700001,[ 9  5  8  5  3 13 11  4  6 12 10  4  7  0],RHC,12,45
788,256,2.0,35.093125286,[ 9  5  8  5  3 13 11  4  6 12 10  1  7  0],RHC,12,45
789,512,2.0,35.546985613000004,[ 9  5  8  5  3 13 11  4  6 12 10  1  7  0],RHC,12,45
790,1024,0.0,36.42392725900001,[ 9  2  8  5  3 13 11  4  6 12 10  1  7  0],RHC,12,45
791,2048,0.0,38.20797878600001,[ 9  2  8  5  3 13 11  4  6 12 10  1  7  0],RHC,12,45
792,2,22.0,38.242108763000005,[ 8  3  6 13  7 11 13  7  7  2  0 13  9  0],RHC,13,45
793,4,22.0,38.24539053500001,[ 8  3  6 13  7 11 13  7  7  2  0 13  9  0],RHC,13,45
794,8,20.0,38.251729796999996,[ 8  3  6 13  7 11 13 10  7  2  0 13  9  0],RHC,13,45
795,16,12.0,38.265313013,[ 5  3  6 13  4 11 13 10  7  2  0  2  9  0],RHC,13,45
796,32,10.0,38.285243968,[ 5  3  6 13  4 11 13 10  7  2  0  2  9  7],RHC,13,45
797,64,8.0,38.322931533,[ 5  3  6 11  4 11 13 10  7  2  0  2  9  7],RHC,13,45
798,128,8.0,38.400085914000016,[ 5  3  6 11  4 11 13 10  7  2  0  2  9  7],RHC,13,45
799,256,6.0,38.556747864000016,[ 5  3  6 11  4  1 13 10  7  2  0  2  9  7],RHC,13,45
800,512,4.0,38.86143898200001,[ 5  3  6 11  4  1 13 10  7  2  0 12  9  7],RHC,13,45
801,1024,4.0,39.473754747000015,[ 5  3  6 11  4  1 13 10  7  2  0 12  9  7],RHC,13,45
802,2048,4.0,40.728665576,[ 5  3  6 11  4  1 13 10  7  2  0 12  9  7],RHC,13,45
803,2,18.0,40.76543600300002,[ 8 13  0 10  6  2 10 13 13  9  9 12  6  0],RHC,14,45
804,4,18.0,40.76921932100001,[ 8 13  0 10  6  2 10 13 13  9  9 12  6  0],RHC,14,45
805,8,16.0,40.77649292000001,[ 8 13  0 10  6  2 10 13 13  1  9 12  6  0],RHC,14,45
806,16,12.0,40.788537512999994,[ 8 13  0 10  6  2 10 13  4  1  9 12  6  0],RHC,14,45
807,32,8.0,40.810873888,[ 8 13  0 10  6  2 11 13  4  1  9 12  6  2],RHC,14,45
808,64,8.0,40.85204199500001,[ 8 13  0 10  6  2 11 13  4  1  9 12  6  2],RHC,14,45
809,128,4.0,40.929159622000014,[ 8 13  0 10  5  2 11 13  4  1  9 12  6  3],RHC,14,45
810,256,2.0,41.10286163800001,[ 8 13  0 10  7  2 11 13  4  1  9 12  6  3],RHC,14,45
811,512,0.0,41.43860922900001,[ 8  5  0 10  7  2 11 13  4  1  9 12  6  3],RHC,14,45
812,1024,0.0,42.08330050399999,[ 8  5  0 10  7  2 11 13  4  1  9 12  6  3],RHC,14,45
813,2048,0.0,43.40269109000002,[ 8  5  0 10  7  2 11 13  4  1  9 12  6  3],RHC,14,45
814,2,34.0,43.43716500300002,[ 8  3  2  5  4 10 11  6 11 10  0 10  2 12],RHC,15,45
815,4,26.0,43.441977331000004,[ 8  3  2  5  4 10 11  6 11 10  0  9  2 12],RHC,15,45
816,8,20.0,43.45083074300001,[ 1  3  2  5 13 10 11  6 11  9  0  9  2 12],RHC,15,45
817,16,16.0,43.463189801,[ 1  3  8  5 13 10 11  6 11  9  0  9  2 12],RHC,15,45
818,32,16.0,43.48444660500002,[ 1  3  8  5 13 10 11  6 11  9  0  9  2 12],RHC,15,45
819,64,12.0,43.525762036,[ 1  3  8  5 13 10 10  6 11  9  0  9  2 12],RHC,15,45
820,128,10.0,43.610161008000006,[ 1  3  8  5 13 10 10  6 11  9  2  9  2 12],RHC,15,45
821,256,6.0,43.78021384800002,[ 1  3  8  5 13 10 10  4 11  0  2  9  2 12],RHC,15,45
822,512,4.0,44.11625398200002,[ 1  3  8  5 13 10 10  4 11  0  2  9  6 12],RHC,15,45
823,1024,4.0,44.77896062900001,[ 1  3  8  5 13 10 10  4 11  0  2  9  6 12],RHC,15,45
824,2048,4.0,46.21505356900002,[ 1  3  8  5 13 10 10  4 11  0  2  9  6 12],RHC,15,45
825,2,38.0,46.251661184,[ 3 11 13  6  4 13 11  8 11 10 11  3  9 10],RHC,16,45
826,4,30.0,46.256771756999996,[ 3 11 13  6  4 13 11  8 11  7 11  3  9 10],RHC,16,45
827,8,18.0,46.265547986,[ 3  1 13  6  4 13 11  8 11  7  0  3  9 10],RHC,16,45
828,16,16.0,46.279001359000006,[ 3  1 13  5  4 13 11  8 11  7  0  3  9 10],RHC,16,45
829,32,14.0,46.30392883100001,[ 3  1 13  5  0 13 11  8 11  7  0  3  9 10],RHC,16,45
830,64,10.0,46.352519871,[ 3  1  4  5  0 13 11  8  2  7  0  3  9 10],RHC,16,45
831,128,4.0,46.446771625,[ 3  1  4 10  0 13 11  8  2  7 12  3  9  6],RHC,16,45
832,256,4.0,46.62539579599999,[ 3  1  4 10  0 13 11  8  2  7 12  3  9  6],RHC,16,45
833,512,4.0,46.98765664800001,[ 3  1  4 10  0 13 11  8  2  7 12  3  9  6],RHC,16,45
834,1024,4.0,47.697078296,[ 3  1  4 10  0 13 11  8  2  7 12  3  9  6],RHC,16,45
835,2048,4.0,49.15843830900002,[ 3  1  4 10  0 13 11  8  2  7 12  3  9  6],RHC,16,45
836,2,32.0,49.191782457000016,[12  3  3  0  3 11  6 11  7  5  2  3  9  2],RHC,17,45
837,4,32.0,49.19567206400001,[12  3  3  0  3 11  6 11  7  5  2  3  9  2],RHC,17,45
838,8,24.0,49.20411169800002,[13  4  3  0  3 11  6 11  7  5  2  3  9  2],RHC,17,45
839,16,18.0,49.21690199700001,[13  4  3  0  3 11  6 11  7  5  2  9  9  2],RHC,17,45
840,32,18.0,49.241054667000014,[13  4  3  0  3 11  6 11  7  5  2  9  9  2],RHC,17,45
841,64,12.0,49.29122828800001,[13  4  3  0 12 11  6  1  7  5  2  9  7  2],RHC,17,45
842,128,6.0,49.386246115999995,[13 10  3  0 12 11  6  1  7  5  2  9  7  4],RHC,17,45
843,256,6.0,49.56699280500001,[13 10  3  0 12 11  6  1  7  5  2  9  7  4],RHC,17,45
844,512,6.0,49.93760940300001,[13 10  3  0 12 11  6  1  7  5  2  9  7  4],RHC,17,45
845,1024,6.0,50.704153948,[13 10  3  0 12 11  6  1  7  5  2  9  7  4],RHC,17,45
846,2048,6.0,52.22921126,[13 10  3  0 12 11  6  1  7  5  2  9  7  4],RHC,17,45
847,2,34.0,52.26449003100001,[ 5  4 12  2  8  7  9  1 11 13 12  1  4  4],RHC,18,45
848,4,32.0,52.269468808,[ 5  4 12  2  8  7  9  1 11 13 12  2  4  4],RHC,18,45
849,8,28.0,52.277029019,[ 5  4 12  2  8  7  9  1 11 13 12  2  4  6],RHC,18,45
850,16,16.0,52.292123304,[ 5  6 12  2  8  7 12  1 11 13  0  2  4  6],RHC,18,45
851,32,14.0,52.31684014800001,[ 5  6 12  2  8  7 12  1  9 13  0  2  4  6],RHC,18,45
852,64,8.0,52.368771076,[ 5  3 12  2 11  7 12  1  9 13  0  2  4  6],RHC,18,45
853,128,8.0,52.471542838999994,[ 5  3 12  2 11  7 12  1  9 13  0  2  4  6],RHC,18,45
854,256,6.0,52.664974735000015,[ 5 10 12  2 11  7 12  1  9 13  0  2  4  6],RHC,18,45
855,512,2.0,53.071209025,[ 5 10 12  6 11  7 12  1  9 13  0  2  4  8],RHC,18,45
856,1024,2.0,53.86007419200001,[ 5 10 12  6 11  7 12  1  9 13  0  2  4  8],RHC,18,45
857,2048,2.0,55.495172638000014,[ 5 10 12  6 11  7 12  1  9 13  0  2  4  8],RHC,18,45
858,2,24.0,55.53110508400002,[ 0  2  4 10  9  2  5  6  0  4  8  1  7 13],RHC,19,45
859,4,24.0,55.535313089,[ 0  2  4 10  9  2  5  6  0  4  8  1  7 13],RHC,19,45
860,8,24.0,55.54244670700001,[ 0  2  4 10  9  2  5  6  0  4  8  1  7 13],RHC,19,45
861,16,18.0,55.556965614000006,[ 0  2  4 10  9  2  5 11  0  4  8  1  7 13],RHC,19,45
862,32,12.0,55.583857799000015,[ 0  2  4 10  9  2  5 11  0  5  8  1  7 13],RHC,19,45
863,64,8.0,55.640147267,[ 0  2  4 12  9  2  5 10  0  5  8  1  7 13],RHC,19,45
864,128,6.0,55.74626102100001,[ 6  2  4 12  9  2  5 10  0  5  8  1  7 13],RHC,19,45
865,256,6.0,55.944488327000016,[ 6  2  4 12  9  2  5 10  0  5  8  1  7 13],RHC,19,45
866,512,6.0,56.357751995,[ 6  2  4 12  9  2  5 10  0  5  8  1  7 13],RHC,19,45
867,1024,6.0,57.17351507500001,[ 6  2  4 12  9  2  5 10  0  5  8  1  7 13],RHC,19,45
868,2048,6.0,58.837157878,[ 6  2  4 12  9  2  5 10  0  5  8  1  7 13],RHC,19,45
869,2,26.0,58.873229788,[ 8 12  9  1 11  0  5  3  1  7  1  8  9  0],RHC,20,45
870,4,24.0,58.878602356000016,[ 8 12  9  1 11  0  5  3  1  7  1 11  9  0],RHC,20,45
871,8,18.0,58.88828204399999,[ 8 12  9  6 11  0  5  3  1  7  1 11  9 10],RHC,20,45
872,16,16.0,58.903789200999995,[ 8 12  9  6 11  0  5  3  1  7  1 11  4 10],RHC,20,45
873,32,12.0,58.93686296999999,[ 8 13  9  6 11  0  5  3 12  7  1 11  4 10],RHC,20,45
874,64,6.0,58.99031831799999,[ 8 13  5  6 11  0 12  3  9  7  1 11  4 10],RHC,20,45
875,128,6.0,59.098078751,[ 8 13  5  6 11  0 12  3  9  7  1 11  4 10],RHC,20,45
876,256,6.0,59.30934850700001,[ 8 13  5  6 11  0 12  3  9  7  1 11  4 10],RHC,20,45
877,512,6.0,59.73230497,[ 8 13  5  6 11  0 12  3  9  7  1 11  4 10],RHC,20,45
878,1024,6.0,60.606696416000005,[ 8 13  5  6 11  0 12  3  9  7  1 11  4 10],RHC,20,45
879,2048,6.0,62.32214025800002,[ 8 13  5  6 11  0 12  3  9  7  1 11  4 10],RHC,20,45
880,2,28.0,62.35807390400001,[ 1 10  6  8  3 13 11  7  7  3  4  1  2  4],RHC,21,45
881,4,22.0,62.366349942,[ 1 10  6  8  3 13 11  7  7 12  4  1  2  4],RHC,21,45
882,8,20.0,62.38366994500001,[ 1 10  6  8  3 13 11  7  7 12  4  1  2 10],RHC,21,45
883,16,20.0,62.40129498499999,[ 1 10  6  8  3 13 11  7  7 12  4  1  2 10],RHC,21,45
884,32,18.0,62.43077310699999,[ 1 10  6  0  3 13 11  7  7 12  4  1  2 10],RHC,21,45
885,64,4.0,62.49105039900002,[ 1 10  6  0  3 13 11  9  8 12  4  1  7  2],RHC,21,45
886,128,4.0,62.60282199700001,[ 1 10  6  0  3 13 11  9  8 12  4  1  7  2],RHC,21,45
887,256,4.0,62.82468941600001,[ 1 10  6  0  3 13 11  9  8 12  4  1  7  2],RHC,21,45
888,512,4.0,63.261710198,[ 1 10  6  0  3 13 11  9  8 12  4  1  7  2],RHC,21,45
889,1024,4.0,64.138256087,[ 1 10  6  0  3 13 11  9  8 12  4  1  7  2],RHC,21,45
890,2048,4.0,65.929264908,[ 1 10  6  0  3 13 11  9  8 12  4  1  7  2],RHC,21,45
891,2,38.0,65.967796639,[12  5  0 11  4 11 12 10 11  7 12 11  7  9],RHC,22,45
892,4,36.0,65.97325921800001,[12  5  0 11  4 11 12  8 11  7 12 11  7  9],RHC,22,45
893,8,28.0,65.983121944,[12  5  0 11  4  9 12  8 11  7 12 11  7  0],RHC,22,45
894,16,20.0,66.00002257900002,[12  5 13 11  4  9 12  8 11  7 12  2  7  0],RHC,22,45
895,32,16.0,66.02960526200002,[12  5 13 11  4  9 12  8 11  7  7  2  6  0],RHC,22,45
896,64,14.0,66.087437115,[12  5 13 11  4  4 12  8 11  7  7  2  6  0],RHC,22,45
897,128,14.0,66.21211519200003,[12  5 13 11  4  4 12  8 11  7  7  2  6  0],RHC,22,45
898,256,8.0,66.44603785799998,[10  5 13 11  4  4 12  8  3  7  7  1  6  0],RHC,22,45
899,512,8.0,66.90354507499998,[10  5 13 11  4  4 12  8  3  7  7  1  6  0],RHC,22,45
900,1024,8.0,67.81794437099998,[10  5 13 11  4  4 12  8  3  7  7  1  6  0],RHC,22,45
901,2048,8.0,69.67108234399998,[10  5 13 11  4  4 12  8  3  7  7  1  6  0],RHC,22,45
902,2,36.0,69.70958250300001,[11  6 11  6  7  6  5  4  2 13 10  3  4  1],RHC,23,45
903,4,30.0,69.715277284,[11  6 11  6 11  6  5  4  2 13 10  3  4  1],RHC,23,45
904,8,28.0,69.72430347899999,[11  6 11  6 11  6  7  4  2 13 10  3  4  1],RHC,23,45
905,16,18.0,69.74108355500002,[11  6 11  6 11  0  7  4  2 13 10  3  4  1],RHC,23,45
906,32,12.0,69.77527903400002,[ 5  6  8  6 11  0  7  4  2 13 10  9  4  1],RHC,23,45
907,64,8.0,69.834160406,[ 8  3  8  6 11  0  7  4  2 13 10  9  4  1],RHC,23,45
908,128,4.0,69.95769466800002,[ 8  3 12  6 11  0  7  4  2 13 10  9  5  1],RHC,23,45
909,256,4.0,70.19523324000002,[ 8  3 12  6 11  0  7  4  2 13 10  9  5  1],RHC,23,45
910,512,4.0,70.68417598900001,[ 8  3 12  6 11  0  7  4  2 13 10  9  5  1],RHC,23,45
911,1024,4.0,71.636768794,[ 8  3 12  6 11  0  7  4  2 13 10  9  5  1],RHC,23,45
912,2048,4.0,73.53717336700001,[ 8  3 12  6 11  0  7  4  2 13 10  9  5  1],RHC,23,45
913,2,26.0,73.574069584,[ 0  9  9  1  9  2 12  2  0 13  0 13  1 11],RHC,24,45
914,4,26.0,73.57865360899999,[ 0  9  9  1  9  2 12  2  0 13  0 13  1 11],RHC,24,45
