,Iterations,Fitness,Time,State,runner_name,current_restart,Restarts
50,128,704.9153798610674,18.398060686,[ 6  8  2  9  4  1  5  0  7 12 11 18 10  3 19 21 16 20 13 14 17 15],RHC,3,5
51,256,592.5263888119296,18.804056562,[ 1  6 16  9  4  8  5  0  7 12 15 18 10  3 21 19  2 20 14 13 17 11],RHC,3,5
52,512,581.7327273975516,19.519325866,[11  6 16  9  4  1  5  0  7 12 15 18 10  3 21 19  2 20 14 13  8 17],RHC,3,5
53,1024,540.3154127495843,21.016392322,[11  6  4  9 16 19 20  0  7 12 15 18 10  3  1 21  2 13 14  8  5 17],RHC,3,5
54,2048,535.7373019884964,23.91918426,[11  6  4  9 16  2 20  0  7 12 15 18 10  3  1 21 19 13 14  8  5 17],RHC,3,5
55,2,995.9398097627859,23.955684939999998,[10  1  2 14 12 19 20 15 18  6 16  4  8  5  3 17 11 21  9  7  0 13],RHC,4,5
56,4,981.793448159498,23.964461700999998,[10  1  2 14 12 19 20 15 18  6  4 16  8  5  3 17 11 21  9  7  0 13],RHC,4,5
57,8,981.793448159498,23.97640946,[10  1  2 14 12 19 20 15 18  6  4 16  8  5  3 17 11 21  9  7  0 13],RHC,4,5
58,16,935.369883833752,24.003010453,[17  1  2 14 12  5 20 15 18  6  4 16  8 19  3 10 11 21  9  7  0 13],RHC,4,5
59,32,769.5208408743096,24.060535488,[20  1  2 14  7 12 17 15 18  6  4 16  8 19  3 10 11 21  9  5 13  0],RHC,4,5
60,64,720.0069989719173,24.159669055000002,[20  5  1 14  7 12 17 15 18  6  4  2  8 11  3 10 19 21  9 16 13  0],RHC,4,5
61,128,662.399293098739,24.35455846,[20  8 13 14  7 12 17 15 18  6  4  2  5 11  3 10  1 21  9 16 19  0],RHC,4,5
62,256,603.0418440156556,24.742259413,[20 14 13  5  7 12 17 15 18  6 21 19  8 11  3 10  1  4  9 16  2  0],RHC,4,5
63,512,523.0541953715056,25.508639601,[20 13 14  0  7 12 17 15 18 11  5  2  8  1 10  3  6  4  9 16 21 19],RHC,4,5
64,1024,455.23928987755,27.078724600999998,[13 14 20  0  7 12 15 18 17 11  5  8  2  1 10  3  6  4  9 16 21 19],RHC,4,5
65,2048,455.23928987755,30.369505649000004,[13 14 20  0  7 12 15 18 17 11  5  8  2  1 10  3  6  4  9 16 21 19],RHC,4,5
66,2,1234.8452857702937,30.405101097,[12 21  9  5 13  2 11  8  6 20 16 14 18 17  3  7  4  1 15  0 19 10],RHC,5,5
67,4,1197.0119408049459,30.41416977,[12 21  9  5 20  2 11  8  6 13 16 14 18 17  3  7  4  1 15  0 19 10],RHC,5,5
68,8,1069.52664192276,30.436825058000004,[12 21  6  5  8  2 11 19  9 13 16 14 18 17  3 20  4  1 15  0  7 10],RHC,5,5
69,16,929.2307041064663,30.470678913,[12  5  6 21 19  8 11  2 14 13 16  9 18 17  3 20  4  1 15  0  7 10],RHC,5,5
70,32,866.7948186242999,30.524393092000004,[12  5  6 21 19  8 11  2 14 13 16  9 18 15 20  3  4  1 17 10  7  0],RHC,5,5
71,64,806.8197596507434,30.637039502,[12  5  6 21 19  4 11  2 14 13  9 16 20 15 18  3  8  1 17 10  7  0],RHC,5,5
72,128,709.7169373147268,30.847206186999998,[12  5  6 21 19  4  2 20 14 13  9 16  1 11 18 15  8  3 17 10  7  0],RHC,5,5
73,256,611.8537748130633,31.350480818999998,[ 0  5  1 21 19 16  2 20 14 13  9  4  6 11 17 15 10  3 18  8 12  7],RHC,5,5
74,512,545.8449093155149,32.262692854,[ 5  8  1 21 19 16  2 20 14 13  9  4  6 11 17 15 18  3 10 12  7  0],RHC,5,5
75,1024,513.0581108569354,33.990887487,[ 5  8  1 21 16 19  2 20 14 13  9  4  6  3 10 15 17 18 11 12  7  0],RHC,5,5
76,2048,488.914256939751,37.347042689,[ 5  8  1 21 16 19  2 20 14 13  9  4  6  3 10 11 17 18 15 12  7  0],RHC,5,5
77,2,1161.1702347815929,0.010877692000001105,[13  6 19  5  9  2 14 16  7 10 12 21 20 15 11  4  1 18 17  0  3  8],RHC,0,20
78,4,1155.596670792663,0.01994638200000054,[13  6 19  5  9 20 14 16  7 10 12 21  2 15 11  4  1 18 17  0  3  8],RHC,0,20
79,8,1116.9008091583516,0.03930382600000115,[13  6  5 19  9 20 14 16  7 17 12  2 21 15 11  4  1 18 10  0  3  8],RHC,0,20
80,16,998.4442898595303,0.07288265399999716,[ 9  6  5 19 13 20 14  7 15 17 12  4 21 16 11  2  1 18 10  0  3  8],RHC,0,20
81,32,803.285460577658,0.12802600399999875,[11  6  5 19 13 14 20  7 12  0 15  9 21 16  4  2  1 18 10 17  3  8],RHC,0,20
82,64,682.4229475456608,0.2760150829999972,[11 10  5 19 13 14 20  7 12  0 15 16 21  9  4  2  1  8  6  3 17 18],RHC,0,20
83,128,571.7846791221638,0.48403682400000037,[11 10 15 19 13 14 20  0  7 12  5  1 21  4  9 16  8  2  6  3 17 18],RHC,0,20
84,256,511.63909361829553,0.8809085110000012,[11 10  3  8 13 14 20  0  7 12  5  1  6  4  9 16  2 19 21 15 18 17],RHC,0,20
85,512,479.6617845030203,1.6093449669999984,[18 10  3 21 13 14 20  0  7 12  5  1  6  4  9 16 19  2  8 11 17 15],RHC,0,20
86,1024,478.47710277467695,3.237626538999997,[18 10  3  1 13 14 20  0  7 12  5 21  6  4  9 16 19  2  8 11 17 15],RHC,0,20
87,2048,478.47710277467695,6.190211495999996,[18 10  3  1 13 14 20  0  7 12  5 21  6  4  9 16 19  2  8 11 17 15],RHC,0,20
88,2,943.7944351688884,6.228754951999996,[18 17 21  3 16  4 19  9  6  0  1 20 12 14 13 15 11  8  5  2  7 10],RHC,1,20
89,4,858.8745280854386,6.240559118999997,[18 17  0  3  4 16 19  9  6 21  1 20 12 14 13 15 11  8  5  2  7 10],RHC,1,20
90,8,858.8745280854386,6.253568260999998,[18 17  0  3  4 16 19  9  6 21  1 20 12 14 13 15 11  8  5  2  7 10],RHC,1,20
91,16,858.8745280854386,6.278906553999995,[18 17  0  3  4 16 19  9  6 21  1 20 12 14 13 15 11  8  5  2  7 10],RHC,1,20
92,32,777.1785806594074,6.337495562999997,[18 17  7  8  4 16 19  9  6 21  1 15 12 14 13 20 11  0  5  2  3 10],RHC,1,20
93,64,664.5443394297773,6.434865295999998,[18 17 15  8  6 16 19  9  4 21  1  7 12 14 13 20  0 11  5  2  3 10],RHC,1,20
94,128,619.0034150021323,6.616255353999996,[18 17 15  8  6 16 19  9  4 21  1  2 12 13 14 20  0  7  5 11  3 10],RHC,1,20
95,256,580.6457739104849,6.9703149229999966,[18 17 15 11 21 16 19  9  4  6  1  2 14 13 12 20  0  7  5  8  3 10],RHC,1,20
96,512,453.19858943899663,7.683559959,[18 15 17 11  1 19 16  9  4  6 21  8  2 13 14 20  0  7 12  5  3 10],RHC,1,20
97,1024,453.19858943899663,9.128699831999995,[18 15 17 11  1 19 16  9  4  6 21  8  2 13 14 20  0  7 12  5  3 10],RHC,1,20
98,2048,453.19858943899663,11.993266159000001,[18 15 17 11  1 19 16  9  4  6 21  8  2 13 14 20  0  7 12  5  3 10],RHC,1,20
99,2,1246.891734446347,12.028636049,[11  4 19 21  0  6 13  7  3  5 12  9 14 17 15  1 10  2 16  8 18 20],RHC,2,20
100,4,1246.7359020000083,12.037736177999996,[11  4 19  6  0 21 13  7  3  5 12  9 14 17 15  1 10  2 16  8 18 20],RHC,2,20
101,8,1226.723872500607,12.052857156000002,[11  4 19  6  0 21 13  7  3  5 12 18 14 17 15  1 10  2 16  8  9 20],RHC,2,20
102,16,1037.6488506320038,12.083227356999998,[11  4 19  6  0  7 13  8 15 18 12  5 14 17  3  1 10  2 16 21  9 20],RHC,2,20
103,32,905.8133253272424,12.137700363,[11 21 19  6  0  7  5  8 15 18 13 20 12 17 10  1  3  2 16  4  9 14],RHC,2,20
104,64,850.2352265455474,12.239776614999997,[ 0 21  3  6 11  8  5  7 15 17 12 20 13 18 10  1 19  2 16  4  9 14],RHC,2,20
105,128,757.373176107555,12.419652755999998,[ 0 21  6 18 11  1  5 17 15  7 12 20 13  3 10  8  2 19 16  4  9 14],RHC,2,20
106,256,650.0825443757152,12.779814707,[20  2  3 18 11 10  5 17 15  7 12  0 14  8  1  6 21 19 16  4  9 13],RHC,2,20
107,512,560.9862326084881,13.520540540999995,[ 2  1  3 10  5 11 17 18 15 12  7  0 14 13 20  6 21 19 16  4  9  8],RHC,2,20
108,1024,448.52282313710526,14.966883723000002,[ 8  5  1  3 10 11 17 18 15 12  7  0 20 13 14  9  4  6 21 16 19  2],RHC,2,20
109,2048,436.61737900728275,17.914615129000005,[ 8  5  1  3 10 11 17 18 15 12  7  0 20 14 13  9  4  6 21 16 19  2],RHC,2,20
110,2,991.2596407457461,17.949192164000003,[20 16  5  9 21  1 17 11  0 12  2  8  6  3 19  4 10  7 13 14 18 15],RHC,3,20
111,4,955.1255929577907,17.957855708000004,[20 16  5  9 21  1 17 11  7 12  2  8  6  3 19  4 10  0 13 14 18 15],RHC,3,20
112,8,955.1255929577907,17.971328703000005,[20 16  5  9 21  1 17 11  7 12  2  8  6  3 19  4 10  0 13 14 18 15],RHC,3,20
113,16,940.5954170168686,17.996624535000002,[ 0 16  5  9 21  1 17 11  7 12  2  8  6  3 19  4 10 20 13 14 18 15],RHC,3,20
114,32,816.0720457938576,18.051627524999994,[ 0  2  8  9  4  1 17 11  7 12  5 10  6  3 19 21 16 20 13 14 18 15],RHC,3,20
115,64,751.1580147144585,18.153113302,[18  8  2  9  4  1 11  0  7 12  5 19  6  3 10 21 16 20 13 14 17 15],RHC,3,20
116,128,704.9153798610674,18.34483411,[ 6  8  2  9  4  1  5  0  7 12 11 18 10  3 19 21 16 20 13 14 17 15],RHC,3,20
117,256,592.5263888119296,18.718078227,[ 1  6 16  9  4  8  5  0  7 12 15 18 10  3 21 19  2 20 14 13 17 11],RHC,3,20
118,512,581.7327273975516,19.431583307000004,[11  6 16  9  4  1  5  0  7 12 15 18 10  3 21 19  2 20 14 13  8 17],RHC,3,20
119,1024,540.3154127495843,20.913099948999992,[11  6  4  9 16 19 20  0  7 12 15 18 10  3  1 21  2 13 14  8  5 17],RHC,3,20
120,2048,535.7373019884964,23.866955831000006,[11  6  4  9 16  2 20  0  7 12 15 18 10  3  1 21 19 13 14  8  5 17],RHC,3,20
121,2,995.9398097627859,23.904355661000004,[10  1  2 14 12 19 20 15 18  6 16  4  8  5  3 17 11 21  9  7  0 13],RHC,4,20
122,4,981.793448159498,23.913256597999997,[10  1  2 14 12 19 20 15 18  6  4 16  8  5  3 17 11 21  9  7  0 13],RHC,4,20
123,8,981.793448159498,23.925547114000004,[10  1  2 14 12 19 20 15 18  6  4 16  8  5  3 17 11 21  9  7  0 13],RHC,4,20
124,16,935.369883833752,23.952589815000003,[17  1  2 14 12  5 20 15 18  6  4 16  8 19  3 10 11 21  9  7  0 13],RHC,4,20
125,32,769.5208408743096,24.008475999999995,[20  1  2 14  7 12 17 15 18  6  4 16  8 19  3 10 11 21  9  5 13  0],RHC,4,20
126,64,720.0069989719173,24.108573744000005,[20  5  1 14  7 12 17 15 18  6  4  2  8 11  3 10 19 21  9 16 13  0],RHC,4,20
127,128,662.399293098739,24.351066423,[20  8 13 14  7 12 17 15 18  6  4  2  5 11  3 10  1 21  9 16 19  0],RHC,4,20
128,256,603.0418440156556,24.862020655000002,[20 14 13  5  7 12 17 15 18  6 21 19  8 11  3 10  1  4  9 16  2  0],RHC,4,20
129,512,523.0541953715056,25.672990715999994,[20 13 14  0  7 12 17 15 18 11  5  2  8  1 10  3  6  4  9 16 21 19],RHC,4,20
130,1024,455.23928987755,27.193024423999994,[13 14 20  0  7 12 15 18 17 11  5  8  2  1 10  3  6  4  9 16 21 19],RHC,4,20
131,2048,455.23928987755,30.382935527999997,[13 14 20  0  7 12 15 18 17 11  5  8  2  1 10  3  6  4  9 16 21 19],RHC,4,20
132,2,1234.8452857702937,30.418041844999998,[12 21  9  5 13  2 11  8  6 20 16 14 18 17  3  7  4  1 15  0 19 10],RHC,5,20
133,4,1197.0119408049459,30.427447023999996,[12 21  9  5 20  2 11  8  6 13 16 14 18 17  3  7  4  1 15  0 19 10],RHC,5,20
134,8,1069.52664192276,30.450776666000003,[12 21  6  5  8  2 11 19  9 13 16 14 18 17  3 20  4  1 15  0  7 10],RHC,5,20
135,16,929.2307041064663,30.483859638999995,[12  5  6 21 19  8 11  2 14 13 16  9 18 17  3 20  4  1 15  0  7 10],RHC,5,20
136,32,866.7948186242999,30.539982334999998,[12  5  6 21 19  8 11  2 14 13 16  9 18 15 20  3  4  1 17 10  7  0],RHC,5,20
137,64,806.8197596507434,30.652444897000002,[12  5  6 21 19  4 11  2 14 13  9 16 20 15 18  3  8  1 17 10  7  0],RHC,5,20
138,128,709.7169373147268,30.875834148000003,[12  5  6 21 19  4  2 20 14 13  9 16  1 11 18 15  8  3 17 10  7  0],RHC,5,20
139,256,611.8537748130633,31.296834373999992,[ 0  5  1 21 19 16  2 20 14 13  9  4  6 11 17 15 10  3 18  8 12  7],RHC,5,20
140,512,545.8449093155149,32.111540501,[ 5  8  1 21 19 16  2 20 14 13  9  4  6 11 17 15 18  3 10 12  7  0],RHC,5,20
141,1024,513.0581108569354,33.770008354999995,[ 5  8  1 21 16 19  2 20 14 13  9  4  6  3 10 15 17 18 11 12  7  0],RHC,5,20
142,2048,488.914256939751,37.044576260999996,[ 5  8  1 21 16 19  2 20 14 13  9  4  6  3 10 11 17 18 15 12  7  0],RHC,5,20
143,2,1022.6215515935464,37.086282405,[ 8 16  3 19 15  7 12 18 17  4  9  2  6 21 11  5 14 10  0  1 13 20],RHC,6,20
144,4,1022.6215515935464,37.093971034,[ 8 16  3 19 15  7 12 18 17  4  9  2  6 21 11  5 14 10  0  1 13 20],RHC,6,20
145,8,875.8169205609663,37.110922811,[ 8 16  3 19 15  7 12 18 17  4  9  2  6 21 11  5  1 10  0 14 13 20],RHC,6,20
146,16,801.7380883896618,37.144354031,[ 8 16 10  3 15  7 12 18 17  4  9  2  6 21 11  5  1 19  0 14 13 20],RHC,6,20
147,32,773.140259640586,37.212441229,[ 8 16 21 10 15  7 12 18 17  4  9  2  6  3 11  5  1 19  0 14 13 20],RHC,6,20
148,64,696.7680748189315,37.325610618999995,[ 0 16  2 17 12  7 15 18 10  4  9 21  6  3 11  5  1 19  8 14 13 20],RHC,6,20
149,128,683.4648819154587,37.545611885999996,[ 0  2 19 17 12  7 15 18 10  4  9 21  6  3 11  5  1 16  8 14 13 20],RHC,6,20
150,256,596.6647014127228,38.004443227,[19 21  0  7 12 17 15 18 10  4  9 16  6  3 11  5  1  2  8 20 14 13],RHC,6,20
151,512,568.064461690618,38.876304819000005,[19 20  0  7 12 17 15 18 11 21  9  4  6  3 10  5  1  2  8 14 13 16],RHC,6,20
152,1024,536.5513814902449,40.542121551,[19 20  0  7 12 15 18 17  1 21  9  4  6  3 10 11  5  8  2 14 13 16],RHC,6,20
153,2048,536.5513814902449,43.94075707299999,[19 20  0  7 12 15 18 17  1 21  9  4  6  3 10 11  5  8  2 14 13 16],RHC,6,20
154,2,1266.6685728620266,43.980330708000004,[18 14 19  5 17 10 13  4  0  7  9 15  3 21 12 16 11  1  6  2  8 20],RHC,7,20
155,4,1211.3809533464214,43.990007681,[18 14 19  5 17 10 13  2  0  7  9 15  3 21 12 16 11  1  6  4  8 20],RHC,7,20
156,8,1149.2136462805695,44.007639468,[19 14 12  5 17 10 13  2  0  7  9 15  3 21 18 16 11  1  6  4  8 20],RHC,7,20
157,16,975.5101912699189,44.041759248,[19  8 12  0 17 10 13  2  5  7  9 15  3 11 18  4 21  1  6 16 14 20],RHC,7,20
158,32,915.4604663666561,44.10435719699999,[10  8 12  0 17  7 13  2  5 16  9 15  3 11 18  1 21  4  6 19 14 20],RHC,7,20
159,64,815.7199428336149,44.221871583,[ 5  8 12  0 15  7 20  2 10 16  9 17  3 18 11  1 21  4  6 19 14 13],RHC,7,20
160,128,688.6564030902057,44.446341576,[ 5  8 12 15  7  0 20 17 10 21 19  2 11 18  3  1  6  4 16  9 14 13],RHC,7,20
161,256,610.8581135806637,44.904112946999994,[ 2  8  0  7 12 20 15 18 17  1 19  5 11 10  3 21  6  4  9 16 14 13],RHC,7,20
162,512,451.10025848449584,45.817044531,[14 20  0  7 12 17 15 18 10 11  3  1  5  8 19 21  6  4  9 16  2 13],RHC,7,20
163,1024,424.2249130421847,47.60588262699999,[14 20  0  7 12 15 18 17 11 10  3  1  5  8  2 21  6  4  9 16 19 13],RHC,7,20
164,2048,424.2249130421847,51.134011525,[14 20  0  7 12 15 18 17 11 10  3  1  5  8  2 21  6  4  9 16 19 13],RHC,7,20
165,2,1129.9324972715033,51.176181588,[11 18 19  6  5  4 17  0 12  2 14 16  7 10 13 21  9  3 15 20  8  1],RHC,8,20
166,4,1125.368245537406,51.18566421399999,[ 7 18 19  6  5  4 17  0 12  2 14 16 11 10 13 21  9  3 15 20  8  1],RHC,8,20
167,8,1090.1620856822276,51.203333941000004,[ 2 18 19  6  5  4 17  0  7 12 14 16 11 10 13 21  9  3 15 20  8  1],RHC,8,20
168,16,1057.8750894239474,51.230965441,[ 2 18  9  6  5  4 17  0  7 12 10 16 11 14 13 21 19  3 15 20  8  1],RHC,8,20
169,32,995.3298553430999,51.284853520999995,[ 2  5  9  6 18 21  3  0  7 12 10 16 11 14 13  4 19 17 15 20  8  1],RHC,8,20
170,64,901.6230925933849,51.386884611999996,[ 2  5  9  6 18 15 16  1  7 12  3 10 11 14 13  4 19 17  0 20  8 21],RHC,8,20
171,128,720.8419999573258,51.581617345999994,[ 2  5 21  6 18 15 17  3  7 12 11 10 13 14 16  4  9  1  0 20  8 19],RHC,8,20
172,256,637.0398428207194,52.00242798,[ 2 19  1  6  3 17 18 15 12  7 11 10 13 14 16  4  9 21  0 20  5  8],RHC,8,20
173,512,605.2713586568743,52.71736245,[19 21  6  1  3 18 17 15 12  7 11 10 14 13 16  9  4  2 20  0  5  8],RHC,8,20
174,1024,572.1669218423862,54.142881693,[19 21  6  3 10 18 17 15 12  7 11  8 14 13 16  9  4  2 20  0  5  1],RHC,8,20
175,2048,570.996527822924,59.630189292999994,[19 21  6  3 10 18 17 15 12  7  5  8 14 13 16  9  4  2 20  0 11  1],RHC,8,20
176,2,992.1061669512412,59.706476548000005,[16  7  5 11 17 10 15  4  9  6 21 13 14 12 18 20 19  8  3  2  1  0],RHC,9,20
177,4,981.2931359997929,59.724564913,[16 14  5 11 17 10 15  4  9  6 21 13  7 12 18 20 19  8  3  2  1  0],RHC,9,20
178,8,915.6630373674417,59.761491329,[ 8 14  5 11 18 17 15  4  9  6 21 13  7 12 10 20 19 16  3  2  1  0],RHC,9,20
179,16,915.6630373674417,59.806618201,[ 8 14  5 11 18 17 15  4  9  6 21 13  7 12 10 20 19 16  3  2  1  0],RHC,9,20
180,32,895.0404474167361,59.905538051,[ 8 14  5 11 18 15 17  4  9  6 21 13  7 12 10 20 19 16  2  3  1  0],RHC,9,20
181,64,798.8870247277625,60.123788956999995,[ 1 14  5  3 10 18 17  6  9  4 21 11  7 12 15 20  0 16  2 13 19  8],RHC,9,20
182,128,707.7325410398554,60.513582635,[ 1 21  4  3 10 18 17  6  9 19  2 20  7 12  0 11 15 16 13 14  5  8],RHC,9,20
183,256,627.7074962432813,61.403123275999995,[19 16  4  3 10 18 11  6  9  1  5 20  0 12  7 15 17 21 13 14  2  8],RHC,9,20
184,512,585.7978359411845,63.052202759000004,[19 21  6  3 10 18 11  4  9 16  1 20  0 12  7 15 17  5  2 14 13  8],RHC,9,20
185,1024,549.5087982096364,65.05043432900001,[19 21  6  3 10 18 11  4  9 16  1 20  0  7 12 15 17  5  8  2 13 14],RHC,9,20
186,2048,548.637894922557,69.666449806,[19 21  6  3 10 18 11  4  9 16  1 20  0  7 12 15 17  5  8  2 14 13],RHC,9,20
187,2,1102.203457255472,69.70341204799999,[ 2 14 20 11 18 15 17 13 10 16 12  3  5  4  1  9  7  8 19  6 21  0],RHC,10,20
188,4,1086.4743457086897,69.71294668300001,[ 2 14 20 11 18 15 17 13  1 16 12  3  5  4 10  9  7  8 19  6 21  0],RHC,10,20
189,8,902.563382582621,69.734263954,[ 2  1 20 11 18 15  4 13 14  7 12  3  5 17 10  9 16  8 19  6 21  0],RHC,10,20
